request,Candidate:token,Candidate:id,Candidate,Candidate_Entity:token,Candidate_Entity:id,Candidate_Entity,Election_Status:token,Election_Status:id,Election_Status,Status_of_Candidate:token,Status_of_Candidate:id,Status_of_Candidate,Specific_Party:token,Specific_Party:id,Specific_Party,General_Party:token,General_Party:id,General_Party,Election_Jurisdiction:token,Election_Jurisdiction:id,Election_Jurisdiction,Election_Year:token,Election_Year:id,Election_Year,Election_Type:token,Election_Type:id,Election_Type,Office_Sought:token,Office_Sought:id,Office_Sought,Incumbency_Status:token,Incumbency_Status:id,Incumbency_Status,General_Office:token,General_Office:id,General_Office,#_of_Records,Total_$
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=11654&c-r-ot=H,c-t-id,11654,"SPEICH, MICHAEL H",c-t-eid,6449751,"SPEICH, MICHAEL H",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8718,"ASSEMBLY DISTRICT 072",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",25,1717.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=48655&c-r-ot=H,c-t-id,48655,"BELKEN, GREG",c-t-eid,13009600,"BELKEN, GREG",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8700,"ASSEMBLY DISTRICT 054",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",17,1700.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=11660&c-r-ot=H,c-t-id,11660,"FAGER, BRIAN K",c-t-eid,13009587,"FAGER, BRIAN K",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8695,"ASSEMBLY DISTRICT 049",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",14,1595.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=11671&c-r-ot=H,c-t-id,11671,"HINDERMAN, GERALD H",c-t-eid,13009588,"HINDERMAN, GERALD H",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8695,"ASSEMBLY DISTRICT 049",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",6,1400.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=11641&c-r-ot=H,c-t-id,11641,"RUNDELL, BOB",c-t-eid,13009583,"RUNDELL, BOB",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8695,"ASSEMBLY DISTRICT 049",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",9,1175.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=11646&c-r-ot=H,c-t-id,11646,"HENDZEL, ED",c-t-eid,13009685,"HENDZEL, ED",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8733,"ASSEMBLY DISTRICT 087",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",4,739.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=48621&c-r-ot=H,c-t-id,48621,"KOPITSKE, GLENN M",c-t-eid,13009606,"KOPITSKE, GLENN M",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8702,"ASSEMBLY DISTRICT 056",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",3,500.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=101268&c-r-ot=H,c-t-id,101268,"ZIEGELBAUER, BOB",c-t-eid,3180872,"ZIEGELBAUER, BOB",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8671,"ASSEMBLY DISTRICT 025",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",1,477.40
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=48611&c-r-ot=H,c-t-id,48611,"BERGUM, DICK",c-t-eid,13009663,"BERGUM, DICK",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,29,CONSTITUTION,c-t-p,3,Third-Party,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8726,"ASSEMBLY DISTRICT 080",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",4,452.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=11672&c-r-ot=H,c-t-id,11672,"MEYER, KENNETH I",c-t-eid,6449822,"MEYER, KENNETH I",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8742,"ASSEMBLY DISTRICT 096",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",8,285.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=48609&c-r-ot=H,c-t-id,48609,"BRODACZYNSKI, MARK",c-t-eid,13009715,"BRODACZYNSKI, MARK",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8743,"ASSEMBLY DISTRICT 097",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",3,250.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=11645&c-r-ot=H,c-t-id,11645,"HEINEN, JIM",c-t-eid,13009513,"HEINEN, JIM",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8673,"ASSEMBLY DISTRICT 027",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",2,200.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=48099&c-r-ot=H,c-t-id,48099,"WATSON, LEROY L",c-t-eid,4242814,"WATSON, LEROY L",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8684,"ASSEMBLY DISTRICT 038",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",1,50.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=11204&c-r-ot=H,c-t-id,11204,"DAWES, VIOLET M",c-t-eid,6651266,"DAWES, VIOLET M",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8714,"ASSEMBLY DISTRICT 068",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=11205&c-r-ot=H,c-t-id,11205,"HOWARD, DAVE",c-t-eid,6546019,"HOWARD, DAVE",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8661,"ASSEMBLY DISTRICT 015",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=11206&c-r-ot=H,c-t-id,11206,"KHO, NICK",c-t-eid,6556801,"KHO, NICK",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,177,WRITEIN,c-t-p,3,Third-Party,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8723,"ASSEMBLY DISTRICT 077",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=11207&c-r-ot=H,c-t-id,11207,"LOGAN, MICHAEL",c-t-eid,6556808,"LOGAN, MICHAEL",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,177,WRITEIN,c-t-p,3,Third-Party,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8712,"ASSEMBLY DISTRICT 066",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=11208&c-r-ot=H,c-t-id,11208,"MALACARA, MARLA ANN",c-t-eid,6651270,"MALACARA, MARLA ANN",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8709,"ASSEMBLY DISTRICT 063",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=11209&c-r-ot=H,c-t-id,11209,"MESSERM, DAVE",c-t-eid,6651275,"MESSERM, DAVE",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8685,"ASSEMBLY DISTRICT 039",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=11210&c-r-ot=H,c-t-id,11210,"VAN METER, HOMER",c-t-eid,6651278,"VAN METER, HOMER",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8680,"ASSEMBLY DISTRICT 034",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=48094&c-r-ot=H,c-t-id,48094,"CEKOSH, MIKE",c-t-eid,6651262,"CEKOSH, MIKE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8724,"ASSEMBLY DISTRICT 078",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=48096&c-r-ot=H,c-t-id,48096,"DALSEY, BERNARD T",c-t-eid,6524506,"DALSEY, BERNARD T",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8677,"ASSEMBLY DISTRICT 031",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=48097&c-r-ot=H,c-t-id,48097,"FIESTADT, CHADWICK",c-t-eid,6532778,"FIESTADT, CHADWICK",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8702,"ASSEMBLY DISTRICT 056",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=48098&c-r-ot=H,c-t-id,48098,"PRITZL, ROBERT J",c-t-eid,6546035,"PRITZL, ROBERT J",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8661,"ASSEMBLY DISTRICT 015",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=102060&c-r-ot=H,c-t-id,102060,"JOHNSRUD, DUWAYNE G",c-t-eid,6588542,"JOHNSRUD, DUWAYNE G",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8742,"ASSEMBLY DISTRICT 096",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",0,0.00
